elapsed_s,temperature.gpu,temperature.gpu.tlimit,power.draw,utilization.gpu,memory.used,clocks_event_reasons.hw_thermal_slowdown,clocks_event_reasons.sw_thermal_slowdown,clocks_event_reasons.hw_power_brake_slowdown
12522.7,46,28,23.56,0,11794,Not Active,Not Active,Not Active
12532.7,45,29,22.04,0,11794,Not Active,Not Active,Not Active
12542.8,44,30,22.16,0,11794,Not Active,Not Active,Not Active
12552.8,44,30,21.71,0,11794,Not Active,Not Active,Not Active
12562.8,43,31,22.08,0,11794,Not Active,Not Active,Not Active
12572.9,43,31,22.02,0,11794,Not Active,Not Active,Not Active
12582.9,42,32,21.85,0,11794,Not Active,Not Active,Not Active
12593.0,42,32,21.75,0,11794,Not Active,Not Active,Not Active
12603.0,42,32,21.67,0,11794,Not Active,Not Active,Not Active
12613.2,47,26,83.94,2,11664,Not Active,Not Active,Not Active
12623.2,53,21,271.55,0,14350,Not Active,Not Active,Not Active
12633.3,51,23,128.16,0,11244,Not Active,Not Active,Not Active
12643.3,46,28,22.12,0,12052,Not Active,Not Active,Not Active
12653.4,45,29,21.98,0,12052,Not Active,Not Active,Not Active
12663.5,44,30,22.25,0,12052,Not Active,Not Active,Not Active
12673.6,44,30,22.28,0,12052,Not Active,Not Active,Not Active
12683.6,43,31,22.04,1,12052,Not Active,Not Active,Not Active
12693.7,43,31,21.85,0,12052,Not Active,Not Active,Not Active
12703.7,43,31,21.75,0,12052,Not Active,Not Active,Not Active
12713.8,42,32,21.85,0,12052,Not Active,Not Active,Not Active
12723.8,42,32,21.91,0,12052,Not Active,Not Active,Not Active
12733.9,49,25,263.04,0,14270,Not Active,Not Active,Not Active
12743.9,49,25,104.28,0,11600,Not Active,Not Active,Not Active
12754.0,63,21,223.65,100,14212,Not Active,Not Active,Not Active
12764.1,47,27,39.83,0,14232,Not Active,Not Active,Not Active
12774.1,45,29,22.44,0,14232,Not Active,Not Active,Not Active
12784.2,47,27,71.10,3,19325,Not Active,Not Active,Not Active
12794.3,60,13,148.90,100,20692,Not Active,Not Active,Not Active
12804.3,65,9,335.93,100,23960,Not Active,Not Active,Not Active
12814.4,46,28,22.67,0,23968,Not Active,Not Active,Not Active
12824.4,46,28,22.68,0,23968,Not Active,Not Active,Not Active
12834.5,48,26,57.20,0,23968,Not Active,Not Active,Not Active
12844.5,49,25,50.86,0,23972,Not Active,Not Active,Not Active
12854.6,47,27,28.60,30,23964,Not Active,Not Active,Not Active
12864.7,57,21,252.68,98,23961,Not Active,Not Active,Not Active
12880.3,53,21,109.68,100,23976,Not Active,Not Active,Not Active
12890.4,53,21,111.67,100,23976,Not Active,Not Active,Not Active
12900.5,53,21,112.51,100,23976,Not Active,Not Active,Not Active
12910.5,53,21,112.36,100,23976,Not Active,Not Active,Not Active
12920.6,54,20,111.59,100,23976,Not Active,Not Active,Not Active
12930.7,54,20,112.25,100,23976,Not Active,Not Active,Not Active
12940.8,54,20,113.20,100,23976,Not Active,Not Active,Not Active
12950.9,54,20,113.58,100,23976,Not Active,Not Active,Not Active
12961.0,55,19,113.79,100,23976,Not Active,Not Active,Not Active
12971.1,55,19,114.19,100,24004,Not Active,Not Active,Not Active
12981.1,55,19,113.02,100,24016,Not Active,Not Active,Not Active
12991.2,55,19,113.13,100,24016,Not Active,Not Active,Not Active
13001.3,55,19,114.10,100,24016,Not Active,Not Active,Not Active
13011.4,55,19,113.55,100,24016,Not Active,Not Active,Not Active
13021.4,55,19,113.54,100,24016,Not Active,Not Active,Not Active
13031.5,55,19,113.60,100,24016,Not Active,Not Active,Not Active
13041.7,56,18,114.42,100,24016,Not Active,Not Active,Not Active
13051.7,56,18,115.10,100,24016,Not Active,Not Active,Not Active
13061.8,56,18,114.97,100,24016,Not Active,Not Active,Not Active
13071.8,56,18,115.16,100,24016,Not Active,Not Active,Not Active
13081.9,56,18,114.45,100,24016,Not Active,Not Active,Not Active
13092.0,56,18,114.99,100,24016,Not Active,Not Active,Not Active
13102.1,56,18,115.21,100,24016,Not Active,Not Active,Not Active
13112.2,56,18,115.32,100,24016,Not Active,Not Active,Not Active
13122.2,56,18,115.11,100,24016,Not Active,Not Active,Not Active
13132.3,56,18,115.29,100,24016,Not Active,Not Active,Not Active
13142.4,56,18,115.13,100,24016,Not Active,Not Active,Not Active
13152.5,56,18,115.70,100,24016,Not Active,Not Active,Not Active
13162.6,57,17,115.99,100,24016,Not Active,Not Active,Not Active
13172.6,57,17,115.71,100,24016,Not Active,Not Active,Not Active
13182.7,57,17,115.10,100,24016,Not Active,Not Active,Not Active
13192.9,57,17,116.51,100,24016,Not Active,Not Active,Not Active
13202.9,57,17,115.76,100,24016,Not Active,Not Active,Not Active
13213.0,57,17,115.39,100,24016,Not Active,Not Active,Not Active
13223.0,57,17,115.35,100,24016,Not Active,Not Active,Not Active
13233.1,57,17,115.58,100,24016,Not Active,Not Active,Not Active
13243.3,57,17,115.42,100,24016,Not Active,Not Active,Not Active
13253.3,57,17,115.35,100,24016,Not Active,Not Active,Not Active
13263.4,57,17,115.31,100,24016,Not Active,Not Active,Not Active
13273.4,57,17,115.64,100,24016,Not Active,Not Active,Not Active
13283.5,57,17,115.91,100,24016,Not Active,Not Active,Not Active
13293.7,57,17,115.88,100,24016,Not Active,Not Active,Not Active
13303.7,57,17,115.49,100,24016,Not Active,Not Active,Not Active
13313.8,57,17,116.63,100,24016,Not Active,Not Active,Not Active
13323.8,57,17,115.99,100,24016,Not Active,Not Active,Not Active
13333.9,57,17,116.54,100,24035,Not Active,Not Active,Not Active
13344.1,57,17,116.94,100,24035,Not Active,Not Active,Not Active
13354.1,57,17,116.29,100,24035,Not Active,Not Active,Not Active
13364.2,57,17,116.90,100,24035,Not Active,Not Active,Not Active
13374.2,57,17,116.24,100,24035,Not Active,Not Active,Not Active
13384.3,58,17,115.66,100,24035,Not Active,Not Active,Not Active
13394.5,58,17,116.72,100,24035,Not Active,Not Active,Not Active
13404.5,58,16,116.57,100,24035,Not Active,Not Active,Not Active
13414.6,58,16,116.21,100,24035,Not Active,Not Active,Not Active
13424.6,58,16,116.16,100,24035,Not Active,Not Active,Not Active
13434.7,58,16,116.00,100,24035,Not Active,Not Active,Not Active
13444.7,58,16,115.68,100,24035,Not Active,Not Active,Not Active
13454.8,58,16,116.38,100,24035,Not Active,Not Active,Not Active
13464.8,58,16,116.23,100,24035,Not Active,Not Active,Not Active
13474.9,58,16,116.46,100,24035,Not Active,Not Active,Not Active
13485.0,58,16,116.11,100,24035,Not Active,Not Active,Not Active
13495.0,58,16,116.16,100,24035,Not Active,Not Active,Not Active
13505.1,58,16,117.07,100,24035,Not Active,Not Active,Not Active
13515.1,58,16,116.48,100,24035,Not Active,Not Active,Not Active
13525.2,58,16,116.63,100,24035,Not Active,Not Active,Not Active
13535.3,58,16,116.72,100,24035,Not Active,Not Active,Not Active
13545.3,58,16,116.65,100,24035,Not Active,Not Active,Not Active
13555.4,58,16,116.77,100,24035,Not Active,Not Active,Not Active
13565.4,58,16,117.47,100,24035,Not Active,Not Active,Not Active
13575.5,58,16,116.37,100,24035,Not Active,Not Active,Not Active
13585.5,58,16,116.43,100,24035,Not Active,Not Active,Not Active
13595.6,58,16,116.96,100,24035,Not Active,Not Active,Not Active
13605.6,58,16,116.95,100,24035,Not Active,Not Active,Not Active
13615.7,58,16,117.12,100,24035,Not Active,Not Active,Not Active
13625.7,58,16,117.15,100,24035,Not Active,Not Active,Not Active
13635.8,58,16,116.53,100,24035,Not Active,Not Active,Not Active
13646.0,58,16,117.32,100,24035,Not Active,Not Active,Not Active
13656.0,58,16,117.17,100,24035,Not Active,Not Active,Not Active
13666.1,58,16,117.66,100,24035,Not Active,Not Active,Not Active
13676.2,58,16,117.07,100,24035,Not Active,Not Active,Not Active
13686.2,58,16,117.47,100,24035,Not Active,Not Active,Not Active
13696.4,58,16,117.61,100,24035,Not Active,Not Active,Not Active
13706.4,58,16,117.46,100,24035,Not Active,Not Active,Not Active
13716.5,58,16,117.91,100,24035,Not Active,Not Active,Not Active
13726.5,58,16,117.46,100,24035,Not Active,Not Active,Not Active
13736.6,58,16,116.99,100,24035,Not Active,Not Active,Not Active
13746.6,58,16,116.83,100,24035,Not Active,Not Active,Not Active
13756.7,58,16,116.82,100,24035,Not Active,Not Active,Not Active
13766.7,58,16,117.76,100,24035,Not Active,Not Active,Not Active
13776.8,58,16,117.35,100,24035,Not Active,Not Active,Not Active
13786.9,58,16,116.86,100,24035,Not Active,Not Active,Not Active
13796.9,58,16,116.88,100,24035,Not Active,Not Active,Not Active
13807.0,58,16,116.92,100,24035,Not Active,Not Active,Not Active
13817.1,58,16,117.49,100,24035,Not Active,Not Active,Not Active
13827.1,58,16,117.08,100,24035,Not Active,Not Active,Not Active
13837.2,58,16,116.98,100,24035,Not Active,Not Active,Not Active
13847.2,58,16,116.58,100,24035,Not Active,Not Active,Not Active
13857.3,58,16,116.57,100,24035,Not Active,Not Active,Not Active
13867.4,58,16,117.76,100,24035,Not Active,Not Active,Not Active
13877.4,58,16,117.32,100,24035,Not Active,Not Active,Not Active
13887.5,58,16,116.77,100,24035,Not Active,Not Active,Not Active
13897.5,58,16,116.90,100,24035,Not Active,Not Active,Not Active
13907.6,58,16,117.44,100,24035,Not Active,Not Active,Not Active
13917.6,58,16,117.26,100,24035,Not Active,Not Active,Not Active
13927.7,58,16,116.87,100,24035,Not Active,Not Active,Not Active
13937.7,58,16,116.29,100,24035,Not Active,Not Active,Not Active
13947.8,58,16,117.04,100,24035,Not Active,Not Active,Not Active
13957.8,58,16,117.02,100,24035,Not Active,Not Active,Not Active
13967.9,58,16,117.34,100,24035,Not Active,Not Active,Not Active
13977.9,58,16,117.09,100,24035,Not Active,Not Active,Not Active
13988.0,58,16,117.15,100,24035,Not Active,Not Active,Not Active
13998.0,58,16,117.05,100,24035,Not Active,Not Active,Not Active
14008.1,58,16,117.46,100,24035,Not Active,Not Active,Not Active
14018.1,58,16,117.46,100,24035,Not Active,Not Active,Not Active
14028.2,58,16,117.31,100,24035,Not Active,Not Active,Not Active
14038.2,58,16,119.18,100,21963,Not Active,Not Active,Not Active
14048.3,58,16,104.99,100,23695,Not Active,Not Active,Not Active
14062.2,58,16,115.61,100,23565,Not Active,Not Active,Not Active
14072.2,58,16,112.82,96,19077,Not Active,Not Active,Not Active
14082.3,59,15,128.38,100,22911,Not Active,Not Active,Not Active
14092.3,62,5,115.29,6,10223,Not Active,Not Active,Not Active
14102.3,59,16,277.42,0,12723,Not Active,Not Active,Not Active
14112.4,54,20,79.17,0,10190,Not Active,Not Active,Not Active
14122.5,55,13,71.96,6,16444,Not Active,Not Active,Not Active
14132.5,53,21,24.07,1,20564,Not Active,Not Active,Not Active
14142.6,54,21,61.22,0,19670,Not Active,Not Active,Not Active
14152.6,53,21,41.55,0,23026,Not Active,Not Active,Not Active
14162.7,57,17,115.10,100,23090,Not Active,Not Active,Not Active
14172.8,58,16,117.82,100,23026,Not Active,Not Active,Not Active
14182.8,58,16,118.06,100,23026,Not Active,Not Active,Not Active
14192.9,58,16,117.57,100,23026,Not Active,Not Active,Not Active
14202.9,58,16,116.00,100,23026,Not Active,Not Active,Not Active
14213.1,58,16,116.64,100,23026,Not Active,Not Active,Not Active
14223.1,58,16,115.73,100,23026,Not Active,Not Active,Not Active
14233.2,58,16,116.74,100,23026,Not Active,Not Active,Not Active
14243.2,58,16,116.43,100,23026,Not Active,Not Active,Not Active
14253.3,58,16,117.55,100,23026,Not Active,Not Active,Not Active
14263.4,58,16,119.23,100,23026,Not Active,Not Active,Not Active
14273.5,58,16,117.61,100,23026,Not Active,Not Active,Not Active
14283.6,58,16,117.50,100,23026,Not Active,Not Active,Not Active
14293.6,58,16,117.78,100,23035,Not Active,Not Active,Not Active
14303.7,58,16,117.03,100,23035,Not Active,Not Active,Not Active
14313.8,57,17,87.19,0,13829,Not Active,Not Active,Not Active
14323.9,52,22,23.93,0,13829,Not Active,Not Active,Not Active
14333.9,51,23,24.52,0,13829,Not Active,Not Active,Not Active
14344.0,51,23,29.70,0,22447,Not Active,Not Active,Not Active
