elapsed_s,temperature.gpu,temperature.gpu.tlimit,power.draw,utilization.gpu,memory.used,clocks_event_reasons.hw_thermal_slowdown,clocks_event_reasons.sw_thermal_slowdown,clocks_event_reasons.hw_power_brake_slowdown
12563.5,47,27,58.37,0,11822,Not Active,Not Active,Not Active
12573.5,49,25,84.45,0,11710,Not Active,Not Active,Not Active
12583.6,45,29,22.31,0,11710,Not Active,Not Active,Not Active
12593.6,44,30,22.06,0,11710,Not Active,Not Active,Not Active
12603.7,44,30,22.37,0,11710,Not Active,Not Active,Not Active
12613.7,43,31,22.43,0,11710,Not Active,Not Active,Not Active
12623.8,43,31,21.98,0,11710,Not Active,Not Active,Not Active
12633.8,42,32,23.76,0,11710,Not Active,Not Active,Not Active
12643.9,42,32,21.60,0,11710,Not Active,Not Active,Not Active
12653.9,42,32,21.72,0,11710,Not Active,Not Active,Not Active
12664.0,58,26,126.94,99,12088,Not Active,Not Active,Not Active
12674.0,49,26,236.26,0,14344,Not Active,Not Active,Not Active
12684.1,47,26,140.92,0,11880,Not Active,Not Active,Not Active
12694.1,46,28,39.99,0,11588,Not Active,Not Active,Not Active
12704.2,50,24,127.78,0,11628,Not Active,Not Active,Not Active
12714.2,45,29,22.51,0,11628,Not Active,Not Active,Not Active
12724.3,44,30,22.41,1,11628,Not Active,Not Active,Not Active
12734.4,44,30,22.20,0,11628,Not Active,Not Active,Not Active
12744.4,43,31,21.96,0,11628,Not Active,Not Active,Not Active
12754.4,43,31,21.83,0,11628,Not Active,Not Active,Not Active
12764.5,43,31,22.80,0,11628,Not Active,Not Active,Not Active
12774.6,42,32,22.33,0,11628,Not Active,Not Active,Not Active
12784.6,42,32,21.80,0,11628,Not Active,Not Active,Not Active
12794.7,42,32,21.76,0,11628,Not Active,Not Active,Not Active
12804.7,47,27,148.78,0,14236,Not Active,Not Active,Not Active
12814.8,50,24,263.38,0,14254,Not Active,Not Active,Not Active
12824.8,53,23,178.23,0,11672,Not Active,Not Active,Not Active
12834.8,47,27,40.51,0,11710,Not Active,Not Active,Not Active
12844.9,46,28,22.34,0,11794,Not Active,Not Active,Not Active
12855.0,45,29,22.12,0,11794,Not Active,Not Active,Not Active
12865.0,44,30,22.22,0,11794,Not Active,Not Active,Not Active
12875.1,44,30,21.75,0,11794,Not Active,Not Active,Not Active
12885.1,43,31,21.86,0,11794,Not Active,Not Active,Not Active
12895.2,43,31,21.95,0,11794,Not Active,Not Active,Not Active
12905.2,42,32,21.88,0,11794,Not Active,Not Active,Not Active
12915.3,42,32,21.58,0,11794,Not Active,Not Active,Not Active
12925.3,42,32,21.79,0,11794,Not Active,Not Active,Not Active
12935.4,48,14,185.78,0,11782,Not Active,Not Active,Not Active
12945.4,50,25,228.90,0,14350,Not Active,Not Active,Not Active
12955.5,52,12,170.46,0,12046,Not Active,Not Active,Not Active
12965.6,46,28,22.24,0,12052,Not Active,Not Active,Not Active
12975.6,45,29,22.01,0,12052,Not Active,Not Active,Not Active
12985.7,44,30,22.42,0,12052,Not Active,Not Active,Not Active
12995.7,44,30,22.14,0,12052,Not Active,Not Active,Not Active
13005.8,43,31,21.72,1,12052,Not Active,Not Active,Not Active
13015.8,43,31,21.80,0,12052,Not Active,Not Active,Not Active
13025.9,43,31,21.94,0,12052,Not Active,Not Active,Not Active
13035.9,42,32,22.05,0,12052,Not Active,Not Active,Not Active
13045.9,42,32,21.78,0,12052,Not Active,Not Active,Not Active
13056.0,48,14,125.85,0,14270,Not Active,Not Active,Not Active
13066.1,49,27,82.72,0,11600,Not Active,Not Active,Not Active
13076.1,52,24,264.08,0,14212,Not Active,Not Active,Not Active
13086.2,47,27,39.87,0,14232,Not Active,Not Active,Not Active
13096.2,45,29,22.41,0,14232,Not Active,Not Active,Not Active
13106.3,47,27,69.73,8,20159,Not Active,Not Active,Not Active
13116.3,62,20,280.58,100,22374,Not Active,Not Active,Not Active
13126.4,61,9,339.51,100,23968,Not Active,Not Active,Not Active
13136.5,46,28,22.83,0,23968,Not Active,Not Active,Not Active
13146.5,45,29,22.88,1,23968,Not Active,Not Active,Not Active
13156.5,48,26,41.10,0,23968,Not Active,Not Active,Not Active
13166.6,48,26,35.05,0,23972,Not Active,Not Active,Not Active
13176.7,47,26,28.40,47,23964,Not Active,Not Active,Not Active
13186.8,52,22,133.62,100,23973,Not Active,Not Active,Not Active
13201.7,53,21,110.07,100,23976,Not Active,Not Active,Not Active
13211.9,53,21,111.67,100,23976,Not Active,Not Active,Not Active
13221.9,53,21,112.51,100,23976,Not Active,Not Active,Not Active
13232.0,53,21,112.36,100,23976,Not Active,Not Active,Not Active
13242.1,54,20,111.59,100,23976,Not Active,Not Active,Not Active
13252.1,54,20,112.25,100,23976,Not Active,Not Active,Not Active
13262.3,54,20,113.20,100,23976,Not Active,Not Active,Not Active
13272.4,54,20,113.58,100,23976,Not Active,Not Active,Not Active
13282.4,55,19,113.79,100,23976,Not Active,Not Active,Not Active
13292.5,55,19,114.19,100,24001,Not Active,Not Active,Not Active
13302.5,55,19,113.02,100,24016,Not Active,Not Active,Not Active
13312.7,55,19,113.13,100,24016,Not Active,Not Active,Not Active
13322.7,55,19,114.10,100,24016,Not Active,Not Active,Not Active
13332.8,55,19,113.55,100,24016,Not Active,Not Active,Not Active
13342.9,55,19,113.54,100,24016,Not Active,Not Active,Not Active
13352.9,55,19,113.60,100,24016,Not Active,Not Active,Not Active
13363.1,56,18,114.42,100,24016,Not Active,Not Active,Not Active
13373.1,56,18,115.10,100,24016,Not Active,Not Active,Not Active
13383.2,56,18,114.97,100,24016,Not Active,Not Active,Not Active
13393.3,56,18,115.16,100,24016,Not Active,Not Active,Not Active
13403.3,56,18,114.45,100,24016,Not Active,Not Active,Not Active
13413.5,56,18,114.99,100,24016,Not Active,Not Active,Not Active
13423.5,56,18,115.21,100,24016,Not Active,Not Active,Not Active
13433.6,56,18,115.32,100,24016,Not Active,Not Active,Not Active
13443.7,56,18,115.11,100,24016,Not Active,Not Active,Not Active
13453.7,56,18,115.29,100,24016,Not Active,Not Active,Not Active
13463.9,56,18,115.13,100,24016,Not Active,Not Active,Not Active
13473.9,56,18,115.70,100,24016,Not Active,Not Active,Not Active
13484.0,57,17,115.99,100,24016,Not Active,Not Active,Not Active
13494.1,57,17,115.71,100,24016,Not Active,Not Active,Not Active
13504.2,57,17,115.10,100,24016,Not Active,Not Active,Not Active
13514.3,57,17,116.51,100,24016,Not Active,Not Active,Not Active
13524.4,57,17,115.76,100,24016,Not Active,Not Active,Not Active
13534.4,57,17,115.39,100,24016,Not Active,Not Active,Not Active
13544.5,57,17,115.35,100,24016,Not Active,Not Active,Not Active
13554.5,57,17,115.58,100,24016,Not Active,Not Active,Not Active
13564.7,57,17,115.42,100,24016,Not Active,Not Active,Not Active
13574.8,57,17,115.35,100,24016,Not Active,Not Active,Not Active
13584.8,57,17,115.31,100,24016,Not Active,Not Active,Not Active
13594.9,57,17,115.64,100,24016,Not Active,Not Active,Not Active
13604.9,57,17,115.91,100,24016,Not Active,Not Active,Not Active
13615.1,57,17,115.88,100,24016,Not Active,Not Active,Not Active
13625.2,57,17,115.49,100,24016,Not Active,Not Active,Not Active
13635.2,57,17,116.63,100,24016,Not Active,Not Active,Not Active
13645.3,57,17,115.99,100,24016,Not Active,Not Active,Not Active
13655.3,57,17,116.54,100,24035,Not Active,Not Active,Not Active
13665.5,57,17,116.94,100,24035,Not Active,Not Active,Not Active
13675.6,57,17,116.29,100,24035,Not Active,Not Active,Not Active
13685.6,57,17,116.90,100,24035,Not Active,Not Active,Not Active
13695.7,57,17,116.24,100,24035,Not Active,Not Active,Not Active
13705.7,58,17,115.66,100,24035,Not Active,Not Active,Not Active
13715.9,58,17,116.72,100,24035,Not Active,Not Active,Not Active
13726.0,58,16,116.57,100,24035,Not Active,Not Active,Not Active
13736.0,58,16,116.21,100,24035,Not Active,Not Active,Not Active
13746.1,58,16,116.16,100,24035,Not Active,Not Active,Not Active
13756.1,58,16,116.00,100,24035,Not Active,Not Active,Not Active
13766.3,58,16,115.68,100,24035,Not Active,Not Active,Not Active
13776.3,58,16,116.34,100,24035,Not Active,Not Active,Not Active
13786.4,58,16,115.95,100,24035,Not Active,Not Active,Not Active
13796.5,58,16,116.32,100,24035,Not Active,Not Active,Not Active
13806.5,58,16,116.11,100,24035,Not Active,Not Active,Not Active
13816.7,58,16,116.16,100,24035,Not Active,Not Active,Not Active
13826.8,58,16,117.07,100,24035,Not Active,Not Active,Not Active
13836.8,58,16,116.48,100,24035,Not Active,Not Active,Not Active
13846.9,58,16,116.49,100,24035,Not Active,Not Active,Not Active
13856.9,58,16,116.73,100,24035,Not Active,Not Active,Not Active
13867.1,58,16,116.97,100,24035,Not Active,Not Active,Not Active
13877.2,58,16,117.02,100,24035,Not Active,Not Active,Not Active
13887.2,58,16,117.12,100,24035,Not Active,Not Active,Not Active
13897.3,58,16,116.37,100,24035,Not Active,Not Active,Not Active
13907.3,58,16,116.43,100,24035,Not Active,Not Active,Not Active
13917.4,58,16,116.96,100,24035,Not Active,Not Active,Not Active
13927.4,58,16,117.07,100,24035,Not Active,Not Active,Not Active
13937.5,58,16,116.78,100,24035,Not Active,Not Active,Not Active
13947.6,58,16,116.83,100,24035,Not Active,Not Active,Not Active
13957.6,58,16,116.53,100,24035,Not Active,Not Active,Not Active
13967.7,58,16,117.32,100,24035,Not Active,Not Active,Not Active
13977.7,58,16,117.17,100,24035,Not Active,Not Active,Not Active
13987.8,58,16,117.66,100,24035,Not Active,Not Active,Not Active
13997.9,58,16,117.07,100,24035,Not Active,Not Active,Not Active
14007.9,58,16,117.64,100,24035,Not Active,Not Active,Not Active
14018.0,58,16,117.86,100,24035,Not Active,Not Active,Not Active
14028.0,58,16,117.65,100,24035,Not Active,Not Active,Not Active
14038.1,58,16,117.53,100,24035,Not Active,Not Active,Not Active
14048.2,58,16,117.46,100,24035,Not Active,Not Active,Not Active
14058.2,58,16,116.99,100,24035,Not Active,Not Active,Not Active
14068.3,58,16,116.83,100,24035,Not Active,Not Active,Not Active
14078.3,58,16,116.82,100,24035,Not Active,Not Active,Not Active
14088.4,58,16,117.76,100,24035,Not Active,Not Active,Not Active
14098.5,58,16,117.28,100,24035,Not Active,Not Active,Not Active
14108.5,58,16,117.10,100,24035,Not Active,Not Active,Not Active
14118.6,58,16,116.75,100,24035,Not Active,Not Active,Not Active
14128.7,58,16,116.92,100,24035,Not Active,Not Active,Not Active
14138.7,58,16,117.49,100,24035,Not Active,Not Active,Not Active
14148.8,58,16,117.08,100,24035,Not Active,Not Active,Not Active
14158.8,58,16,116.98,100,24035,Not Active,Not Active,Not Active
14169.0,58,16,116.58,100,24035,Not Active,Not Active,Not Active
14179.1,58,16,116.81,100,24035,Not Active,Not Active,Not Active
14189.1,58,16,117.58,100,24035,Not Active,Not Active,Not Active
14199.2,58,16,117.26,100,24035,Not Active,Not Active,Not Active
14209.2,58,16,116.76,100,24035,Not Active,Not Active,Not Active
14219.3,58,16,116.96,100,24035,Not Active,Not Active,Not Active
14229.3,58,16,117.44,100,24035,Not Active,Not Active,Not Active
14239.4,58,16,117.26,100,24035,Not Active,Not Active,Not Active
14249.4,58,16,116.87,100,24035,Not Active,Not Active,Not Active
14259.5,58,16,116.29,100,24035,Not Active,Not Active,Not Active
14269.6,58,16,117.08,100,24035,Not Active,Not Active,Not Active
14279.7,58,16,117.21,100,24035,Not Active,Not Active,Not Active
14289.7,58,16,117.51,100,24035,Not Active,Not Active,Not Active
14299.8,58,16,116.87,100,24035,Not Active,Not Active,Not Active
14309.8,58,16,116.88,100,24035,Not Active,Not Active,Not Active
14319.9,58,16,117.16,100,24035,Not Active,Not Active,Not Active
14329.9,58,16,117.48,100,24035,Not Active,Not Active,Not Active
14340.0,58,16,117.46,100,24035,Not Active,Not Active,Not Active
14350.0,58,16,117.31,100,24035,Not Active,Not Active,Not Active
14360.1,59,16,118.48,100,22043,Not Active,Not Active,Not Active
14370.2,58,16,107.12,69,23693,Not Active,Not Active,Not Active
14383.5,58,16,115.61,100,23565,Not Active,Not Active,Not Active
14393.6,58,16,112.82,96,19013,Not Active,Not Active,Not Active
14403.7,59,15,128.38,100,22911,Not Active,Not Active,Not Active
14413.7,62,5,115.29,6,10223,Not Active,Not Active,Not Active
14423.8,59,16,277.42,0,12723,Not Active,Not Active,Not Active
14433.9,54,20,79.17,0,10190,Not Active,Not Active,Not Active
14443.9,55,13,71.96,6,16444,Not Active,Not Active,Not Active
14454.0,53,21,24.07,1,20564,Not Active,Not Active,Not Active
14464.0,54,21,61.22,0,19670,Not Active,Not Active,Not Active
14474.1,53,21,41.55,0,23026,Not Active,Not Active,Not Active
14484.2,57,17,115.10,100,23090,Not Active,Not Active,Not Active
14494.2,58,16,117.82,100,23026,Not Active,Not Active,Not Active
14504.3,58,16,118.06,100,23026,Not Active,Not Active,Not Active
14514.3,58,16,117.57,100,23026,Not Active,Not Active,Not Active
14524.4,58,16,116.00,100,23026,Not Active,Not Active,Not Active
14534.5,58,16,116.64,100,23026,Not Active,Not Active,Not Active
14544.5,58,16,115.73,100,23026,Not Active,Not Active,Not Active
14554.6,58,16,116.74,100,23026,Not Active,Not Active,Not Active
14564.7,58,16,116.43,100,23026,Not Active,Not Active,Not Active
14574.7,58,16,117.55,100,23026,Not Active,Not Active,Not Active
14584.9,58,16,119.23,100,23026,Not Active,Not Active,Not Active
14595.0,58,16,117.61,100,23026,Not Active,Not Active,Not Active
14605.0,58,16,117.50,100,23026,Not Active,Not Active,Not Active
14615.1,58,16,117.78,100,23035,Not Active,Not Active,Not Active
14625.1,58,16,117.03,100,23035,Not Active,Not Active,Not Active
14635.3,57,17,87.19,0,13829,Not Active,Not Active,Not Active
14645.3,52,22,23.93,0,13829,Not Active,Not Active,Not Active
14655.4,51,23,24.52,0,13829,Not Active,Not Active,Not Active
14665.4,51,23,29.70,0,22447,Not Active,Not Active,Not Active
